imdb,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,error_movies,plot,rated,response,language,title,country,writer,metascore,imdbrating,director,released,actors,year,genre,awards,runtime,type,poster,imdbvotes,imdbid,error_imdb,imdb_rating
tt0120681,dubious,dubious,FAIL,35000000,31598308.0,68712365.0,2001FAIL,46054609,41578506.0,90414888.0,3.0,2.0,120681,,,,,,,,,,,,,,,,,,,,,,,
tt0162346,ok,ok,PASS,5500000,6217849.0,8761608.0,2001PASS,7237153,8181731.0,11528926.0,3.0,2.0,162346,,,,,,,,,,,,,,,,,,,,,,,
tt0280707,ok,ok,PASS,18000000,41300105.0,41300105.0,2001PASS,23685227,54344576.0,54344576.0,3.0,2.0,280707,,,,,,,,,,,,,,,,,,,,,,,
tt0212985,ok,ok,PASS,87000000,165092266.0,350100280.0,2001PASS,114478598,217235991.0,460678038.0,3.0,2.0,212985,,,,,,,,,,,,,,,,,,,,,,,
tt0241527,ok,ok,PASS,125000000,317575550.0,974755371.0,2001PASS,164480745,417880504.0,1282627914.0,3.0,2.0,241527,,,,,,,,,,,,,,,,,,,,,,,
tt0248845,ok-disagree,ok,PASS,6000000,3067312.0,3643900.0,2001PASS,7895076,4036110.0,4794811.0,3.0,2.0,248845,,,,,,,,,,,,,,,,,,,,,,,
tt0253126,ok,ok,PASS,10000000,226792.0,226792.0,2001PASS,13158460,298423.0,298423.0,3.0,2.0,253126,,,,,,,,,,,,,,,,,,,,,,,
tt0160399,nowomen,nowomen,FAIL,40000000,6114237.0,6114237.0,2001FAIL,52633838,8045394.0,8045394.0,3.0,2.0,160399,,,,,,,,,,,,,,,,,,,,,,,
tt0211443,ok,ok,PASS,14000000,13121555.0,16951798.0,2001PASS,18421843,17265945.0,22305955.0,3.0,2.0,211443,,,,,,,,,,,,,,,,,,,,,,,
tt0261392,ok,ok,PASS,22000000,30059386.0,33762400.0,2001PASS,28948611,39553522.0,44426118.0,3.0,2.0,261392,,,,,,,,,,,,,,,,,,,,,,,
tt0263488,ok,ok,PASS,10000000,37904175.0,58939035.0,2001PASS,13158460,49876055.0,77554691.0,3.0,2.0,263488,,,,,,,,,,,,,,,,,,,,,,,
tt0236348,ok,ok,PASS,22000000,14252830.0,14252830.0,2001PASS,28948611,18754529.0,18754529.0,3.0,2.0,236348,,,,,,,,,,,,,,,,,,,,,,,
tt0035423,men-disagree,men,FAIL,48000000,47095453.0,70937778.0,2001FAIL,63160606,61970361.0,93343188.0,3.0,2.0,35423,,,,,,,,,,,,,,,,,,,,,,,
tt0271027,notalk,notalk,FAIL,25000000,36833473.0,36833473.0,2001FAIL,32896149,48467177.0,48467177.0,3.0,2.0,271027,,,,,,,,,,,,,,,,,,,,,,,
tt0264761,ok,ok,PASS,1500000,7025722.0,8831884.0,2001PASS,1973769,9244768.0,11621399.0,3.0,2.0,264761,,,,,,,,,,,,,,,,,,,,,,,
tt0242587,notalk,notalk,FAIL,700000,1140965.0,1140965.0,2001FAIL,921092,1501334.0,1501334.0,3.0,2.0,242587,,,,,,,,,,,,,,,,,,,,,,,
tt0146316,nowomen,nowomen,FAIL,94000000,131144183.0,274644183.0,2001FAIL,123689520,172565543.0,361389438.0,3.0,2.0,146316,,,,,,,,,,,,,,,,,,,,,,,
tt0250494,ok,ok,PASS,18000000,96493426.0,141809235.0,2001PASS,23685227,126970485.0,186599109.0,3.0,2.0,250494,,,,,,,,,,,,,,,,,,,,,,,
tt0258273,ok,ok,PASS,250000,4210379.0,4695781.0,2001PASS,328961,5540210.0,6178924.0,3.0,2.0,258273,,,,,,,,,,,,,,,,,,,,,,,
tt0166276,dubious-disagree,dubious,FAIL,75000000,5409517.0,5409517.0,2001FAIL,98688447,7118091.0,7118091.0,3.0,2.0,166276,,,,,,,,,,,,,,,,,,,,,,,
tt0265343,ok,ok,PASS,1200000,13876974.0,27025600.0,2001PASS,1579015,18259960.0,35561527.0,3.0,2.0,265343,,,,,,,,,,,,,,,,,,,,,,,
tt0198781,notalk-disagree,notalk,FAIL,115000000,289423425.0,559757719.0,2001FAIL,151322285,380836644.0,736554932.0,3.0,2.0,198781,,,,,,,,,,,,,,,,,,,,,,,
tt0203009,ok,ok,PASS,53000000,57386369.0,179213196.0,2001PASS,69739836,75511622.0,235816959.0,3.0,2.0,203009,,,,,,,,,,,,,,,,,,,,,,,
tt0166924,ok,ok,PASS,15000000,7219578.0,11919578.0,2001PASS,19737689,9499853.0,15684329.0,3.0,2.0,166924,,,,,,,,,,,,,,,,,,,,,,,
tt0161860,ok,ok,PASS,6500000,6173485.0,6173485.0,2001PASS,8552999,8123355.0,8123355.0,3.0,2.0,161860,,,,,,,,,,,,,,,,,,,,,,,
tt0240772,notalk,notalk,FAIL,85000000,183417150.0,450728529.0,2001FAIL,111846906,241348715.0,593089313.0,3.0,2.0,240772,,,,,,,,,,,,,,,,,,,,,,,
tt0181739,dubious,dubious,FAIL,70000000,13596911.0,13596911.0,2001FAIL,92109217,17891440.0,17891440.0,3.0,2.0,181739,,,,,,,,,,,,,,,,,,,,,,,
tt0213149,men-disagree,men,FAIL,151500000,198539855.0,449239855.0,2001FAIL,199350663,261247866.0,591130447.0,3.0,2.0,213149,,,,,,,,,,,,,,,,,,,,,,,
tt0206275,ok,ok,PASS,13000000,91038276.0,131638276.0,2001PASS,17105997,119792347.0,173215693.0,3.0,2.0,206275,,,,,,,,,,,,,,,,,,,,,,,
tt0256380,ok,ok,PASS,40000000,70836296.0,70836296.0,2001PASS,52633838,93209654.0,93209654.0,3.0,2.0,256380,,,,,,,,,,,,,,,,,,,,,,,
tt0286112,nowomen,nowomen,FAIL,10000000,488872.0,42776032.0,2001FAIL,13158460,643280.0,56286669.0,3.0,2.0,286112,,,,,,,,,,,,,,,,,,,,,,,
tt0126029,notalk-disagree,notalk,FAIL,50000000,267655011.0,491812794.0,2001FAIL,65792298,352192764.0,647149877.0,3.0,2.0,126029,,,,,,,,,,,,,,,,,,,,,,,
tt0244970,ok,ok,PASS,23000000,27338033.0,38684906.0,2001PASS,30264457,35972640.0,50903377.0,3.0,2.0,244970,,,,,,,,,,,,,,,,,,,,,,,
tt0227538,ok,ok,PASS,35000000,112692062.0,197692062.0,2001PASS,46054609,148285394.0,260132301.0,3.0,2.0,227538,,,,,,,,,,,,,,,,,,,,,,,
tt0247745,notalk,notalk,FAIL,3000000,18492362.0,23046142.0,2001FAIL,3947538,24333100.0,30325173.0,3.0,2.0,247745,,,,,,,,,,,,,,,,,,,,,,,
tt0232500,notalk,notalk,FAIL,38000000,144512310.0,206512310.0,2001FAIL,50002146,190155939.0,271738388.0,3.0,2.0,232500,,,,,,,,,,,,,,,,,,,,,,,
tt0221218,ok,ok,PASS,22000000,17951431.0,22861785.0,2001PASS,28948611,23621318.0,30082587.0,3.0,2.0,221218,,,,,,,,,,,,,,,,,,,,,,,
tt0290879,ok,ok,PASS,9000000,454255.0,454255.0,2001PASS,11842614,597730.0,597730.0,3.0,2.0,290879,,,,,,,,,,,,,,,,,,,,,,,
tt0120737,notalk-disagree,notalk,FAIL,109000000,315544750.0,887217688.0,2001FAIL,143427209,415208284.0,1167441808.0,3.0,2.0,120737,,,,,,,,,,,,,,,,,,,,,,,
tt0268995,notalk,notalk,FAIL,72000000,27796042.0,37306334.0,2001FAIL,94740909,36575310.0,49089389.0,3.0,2.0,268995,,,,,,,,,,,,,,,,,,,,,,,
tt0267804,nowomen,nowomen,FAIL,49000000,43905746.0,43905746.0,2001FAIL,64476452,57773198.0,57773198.0,3.0,2.0,267804,,,,,,,,,,,,,,,,,,,,,,,
tt0230600,ok,ok,PASS,17000000,96522687.0,209947037.0,2001PASS,22369381,127008987.0,276257960.0,3.0,2.0,230600,,,,,,,,,,,,,,,,,,,,,,,
tt0247638,ok,ok,PASS,30000000,108244774.0,165334774.0,2001PASS,39475379,142433448.0,217555094.0,3.0,2.0,247638,,,,,,,,,,,,,,,,,,,,,,,
tt0265666,ok,ok,PASS,28000000,52353636.0,71430876.0,2001PASS,36843687,68889320.0,93992029.0,3.0,2.0,265666,,,,,,,,,,,,,,,,,,,,,,,
tt0209475,ok,ok,PASS,28000000,60400856.0,94728529.0,2001PASS,36843687,79478222.0,124648152.0,3.0,2.0,209475,,,,,,,,,,,,,,,,,,,,,,,
tt0245674,notalk,notalk,FAIL,19000000,41867960.0,68467960.0,2001FAIL,25001073,55091786.0,90093288.0,3.0,2.0,245674,,,,,,,,,,,,,,,,,,,,,,,
tt0139654,notalk,notalk,FAIL,45000000,76261036.0,104505362.0,2001FAIL,59213068,100347776.0,137512958.0,3.0,2.0,139654,,,,,,,,,,,,,,,,,,,,,,,
tt0242998,men,men,FAIL,10000000,20384136.0,20384136.0,2001FAIL,13158460,26822383.0,26822383.0,3.0,2.0,242998,,,,,,,,,,,,,,,,,,,,,,,
tt0259711,notalk,notalk,FAIL,70000000,100614858.0,202726605.0,2001FAIL,92109217,132393654.0,266756984.0,3.0,2.0,259711,,,,,,,,,,,,,,,,,,,,,,,
tt0196229,ok-disagree,ok,PASS,28000000,45172250.0,60780981.0,2001PASS,36843687,59439723.0,79978408.0,3.0,2.0,196229,,,,,,,,,,,,,,,,,,,,,,,
tt0191754,ok,ok,PASS,43000000,37035515.0,62063972.0,2000PASS,58175060,50105659.0,83966868.0,3.0,2.0,191754,,,,,,,,,,,,,,,,,,,,,,,
tt0181875,ok,ok,PASS,60000000,32522352.0,47371191.0,2000PASS,81174503,43999763.0,64088881.0,3.0,2.0,181875,,,,,,,,,,,,,,,,,,,,,,,
tt0144084,notalk-disagree,notalk,FAIL,8000000,15070285.0,28674417.0,2000FAIL,10823267,20388715.0,38793859.0,3.0,2.0,144084,,,,,,,,,,,,,,,,,,,,,,,
tt0221889,ok,ok,PASS,50000000,19452138.0,55940671.0,2000PASS,67645419,26316961.0,75682603.0,3.0,2.0,221889,,,,,,,,,,,,,,,,,,,,,,,
tt0218839,ok,ok,PASS,6000000,18621249.0,20695413.0,2000PASS,8117450,25192844.0,27998998.0,3.0,2.0,218839,,,,,,,,,,,,,,,,,,,,,,,
tt0249462,ok,ok,PASS,5000000,21995263.0,109280263.0,2000PASS,6764542,29757576.0,147846184.0,3.0,2.0,249462,,,,,,,,,,,,,,,,,,,,,,,
tt0181984,notalk,notalk,FAIL,9000000,16963963.0,28773637.0,2000FAIL,12176175,22950688.0,38928095.0,3.0,2.0,181984,,,,,,,,,,,,,,,,,,,,,,,
tt0204946,ok,ok,PASS,10000000,68353550.0,90453550.0,2000PASS,13529084,92476091.0,122375366.0,3.0,2.0,204946,,,,,,,,,,,,,,,,,,,,,,,
tt0162222,notalk,notalk,FAIL,85000000,233632142.0,427230516.0,2000FAIL,114997212,316082883.0,578003746.0,3.0,2.0,162222,,,,,,,,,,,,,,,,,,,,,,,
tt0173716,ok,ok,PASS,10000000,1276984.0,1953882.0,2000PASS,13529084,1727642.0,2643423.0,3.0,2.0,173716,,,,,,,,,,,,,,,,,,,,,,,
tt0210616,ok,ok,PASS,18000000,17200925.0,17200925.0,2000PASS,24352351,23271276.0,23271276.0,3.0,2.0,210616,,,,,,,,,,,,,,,,,,,,,,,
tt0160127,ok,ok,PASS,90000000,125305545.0,259736090.0,2000PASS,121761754,169526922.0,351399133.0,3.0,2.0,160127,,,,,,,,,,,,,,,,,,,,,,,
tt0120630,ok,ok,PASS,42000000,106793915.0,227793915.0,2000PASS,56822152,144482383.0,308184297.0,3.0,2.0,120630,,,,,,,,,,,,,,,,,,,,,,,
tt0241303,ok,ok,PASS,25000000,71309760.0,152500343.0,2000PASS,33822710,96475572.0,206318992.0,3.0,2.0,241303,,,,,,,,,,,,,,,,,,,,,,,
tt0200550,men-disagree,men,FAIL,45000000,60786269.0,115786269.0,2000FAIL,60880877,82238253.0,156648214.0,3.0,2.0,200550,,,,,,,,,,,,,,,,,,,,,,,
tt0168629,ok,ok,PASS,12500000,4157491.0,45557491.0,2000PASS,16911355,5624704.0,61635111.0,3.0,2.0,168629,,,,,,,,,,,,,,,,,,,,,,,
tt0242423,men,men,FAIL,14000000,46729374.0,73180297.0,2000FAIL,18940717,63220562.0,99006237.0,3.0,2.0,242423,,,,,,,,,,,,,,,,,,,,,,,
tt0142032,ok,ok,PASS,45000000,27447471.0,27447471.0,2000PASS,60880877,37133914.0,37133914.0,3.0,2.0,142032,,,,,,,,,,,,,,,,,,,,,,,
tt0195685,ok,ok,PASS,50000000,125548685.0,257805243.0,2000PASS,67645419,169855868.0,348786874.0,3.0,2.0,195685,,,,,,,,,,,,,,,,,,,,,,,
tt0195714,notalk,notalk,FAIL,23000000,53302314.0,112036870.0,2000FAIL,31116893,72113147.0,151575620.0,3.0,2.0,195714,,,,,,,,,,,,,,,,,,,,,,,
tt0172495,nowomen,nowomen,FAIL,103000000,187683805.0,457683805.0,2000FAIL,139349563,253918993.0,619204256.0,3.0,2.0,172495,,,,,,,,,,,,,,,,,,,,,,,
tt0187078,notalk,notalk,FAIL,103300000,101643008.0,232643008.0,2000FAIL,139755436,137513677.0,314744675.0,3.0,2.0,187078,,,,,,,,,,,,,,,,,,,,,,,
tt0146882,men,men,FAIL,20000000,27277055.0,47881663.0,2000FAIL,27058168,36903356.0,64779503.0,3.0,2.0,146882,,,,,,,,,,,,,,,,,,,,,,,
tt0164052,ok,ok,PASS,90000000,73209340.0,191200000.0,2000PASS,121761754,99045530.0,258676083.0,3.0,2.0,164052,,,,,,,,,,,,,,,,,,,,,,,
tt0185431,notalk,notalk,FAIL,80000000,39442871.0,58270391.0,2000FAIL,108232671,53362591.0,78834500.0,3.0,2.0,185431,,,,,,,,,,,,,,,,,,,,,,,
tt0199725,ok,ok,PASS,15000000,27441122.0,27709625.0,2000PASS,20293626,37125324.0,37488584.0,3.0,2.0,199725,,,,,,,,,,,,,,,,,,,,,,,
tt0212338,men,men,FAIL,55000000,166225040.0,304599899.0,2000FAIL,74409961,224887250.0,412095756.0,3.0,2.0,212338,,,,,,,,,,,,,,,,,,,,,,,
tt0209144,notalk,notalk,FAIL,5000000,25544867.0,39723096.0,2000FAIL,6764542,34559865.0,53741710.0,3.0,2.0,209144,,,,,,,,,,,,,,,,,,,,,,,
tt0212346,ok,ok,PASS,45000000,106807667.0,213420951.0,2000PASS,60880877,144500988.0,288738993.0,3.0,2.0,212346,,,,,,,,,,,,,,,,,,,,,,,
tt0183523,notalk,notalk,FAIL,90000000,60874615.0,106000000.0,2000FAIL,121761754,82357777.0,143408288.0,3.0,2.0,183523,,,,,,,,,,,,,,,,,,,,,,,
tt0190590,nowomen-disagree,nowomen,FAIL,26000000,45506619.0,75763814.0,2000FAIL,35175618,61566286.0,102501499.0,3.0,2.0,190590,,,,,,,,,,,,,,,,,,,,,,,
tt0134847,ok,ok,PASS,23000000,39235088.0,53182088.0,2000PASS,31116893,53081479.0,71950493.0,3.0,2.0,134847,,,,,,,,,,,,,,,,,,,,,,,
tt0257001,men,men,FAIL,30000000,43746923.0,133946923.0,2000FAIL,40587251,59185579.0,181217915.0,3.0,2.0,257001,,,,,,,,,,,,,,,,,,,,,,,
tt0199753,nowomen,nowomen,FAIL,80000000,17480890.0,33463969.0,2000FAIL,108232671,23650043.0,45273684.0,3.0,2.0,199753,,,,,,,,,,,,,,,,,,,,,,,
tt0210945,notalk-disagree,notalk,FAIL,30000000,115654751.0,136706683.0,2000FAIL,40587251,156470282.0,184951617.0,3.0,2.0,210945,,,,,,,,,,,,,,,,,,,,,,,
tt0180093,ok,ok,PASS,4500000,3635482.0,7390108.0,2000PASS,6088088,4918474.0,9998139.0,3.0,2.0,180093,,,,,,,,,,,,,,,,,,,,,,,
tt0122459,dubious-disagree,dubious,FAIL,24000000,32662299.0,32662299.0,2000FAIL,32469801,44189098.0,44189098.0,3.0,2.0,122459,,,,,,,,,,,,,,,,,,,,,,,
tt0165929,nowomen,nowomen,FAIL,25000000,55973336.0,91036760.0,2000FAIL,33822710,75726795.0,123164396.0,3.0,2.0,165929,,,,,,,,,,,,,,,,,,,,,,,
tt0213203,ok,ok,PASS,30000000,76501438.0,103284813.0,2000PASS,40587251,103499437.0,139734889.0,3.0,2.0,213203,,,,,,,,,,,,,,,,,,,,,,,
tt0195234,ok,ok,PASS,4000000,12178602.0,27786849.0,2000PASS,5411634,16476533.0,37593061.0,3.0,2.0,195234,,,,,,,,,,,,,,,,,,,,,,,
tt0134084,ok,ok,PASS,40000000,89138076.0,161838076.0,2000PASS,54116335,120595650.0,218952089.0,3.0,2.0,134084,,,,,,,,,,,,,,,,,,,,,,,
tt0203119,men,men,FAIL,4300000,6946056.0,10154577.0,2000FAIL,5817506,9397377.0,13738212.0,3.0,2.0,203119,,,,,,,,,,,,,,,,,,,,,,,
tt0184894,notalk-disagree,notalk,FAIL,55000000,56932305.0,71189835.0,2000FAIL,74409961,77024193.0,96313324.0,3.0,2.0,184894,,,,,,,,,,,,,,,,,,,,,,,
tt0208092,nowomen-disagree,nowomen,FAIL,10000000,30093107.0,83593107.0,2000FAIL,13529084,40713217.0,113093815.0,3.0,2.0,208092,,,,,,,,,,,,,,,,,,,,,,,
tt0210299,ok,ok,PASS,1800000,3050934.0,3050934.0,2000PASS,2435235,4127634.0,4127634.0,3.0,2.0,210299,,,,,,,,,,,,,,,,,,,,,,,
tt0163978,notalk,notalk,FAIL,50000000,39778599.0,39778599.0,2000FAIL,67645419,53816800.0,53816800.0,3.0,2.0,163978,,,,,,,,,,,,,,,,,,,,,,,
tt0209958,men,men,FAIL,35000000,61280963.0,85911226.0,2000FAIL,47351793,82907528.0,116230018.0,3.0,2.0,209958,,,,,,,,,,,,,,,,,,,,,,,
tt0120917,ok-disagree,ok,PASS,100000000,89296573.0,169296573.0,2000PASS,135290838,120810082.0,229042753.0,3.0,2.0,120917,,,,,,,,,,,,,,,,,,,,,,,
tt0219699,dubious,dubious,FAIL,10000000,12008642.0,44567606.0,2000FAIL,13529084,16246592.0,60295888.0,3.0,2.0,219699,,,,,,,,,,,,,,,,,,,,,,,
tt0187393,dubious,dubious,FAIL,110000000,113330342.0,215300000.0,2000FAIL,148819922,153325570.0,291281175.0,3.0,2.0,187393,,,,,,,,,,,,,,,,,,,,,,,
tt0138749,nowomen,nowomen,FAIL,95000000,50802661.0,65700000.0,2000FAIL,128526296,68731346.0,88886081.0,3.0,2.0,138749,,,,,,,,,,,,,,,,,,,,,,,
tt0202677,men,men,FAIL,9000000,6047856.0,13061935.0,2000FAIL,12176175,8182195.0,17671601.0,3.0,2.0,202677,,,,,,,,,,,,,,,,,,,,,,,
tt0190138,ok,ok,PASS,24000000,57262492.0,85527867.0,2000PASS,32469801,77470905.0,115711368.0,3.0,2.0,190138,,,,,,,,,,,,,,,,,,,,,,,
tt0146309,notalk,notalk,FAIL,80000000,34566746.0,66554547.0,2000FAIL,108232671,46765640.0,90042204.0,3.0,2.0,146309,,,,,,,,,,,,,,,,,,,,,,,
tt0120913,ok,ok,PASS,75000000,22751979.0,36751979.0,2000PASS,101468129,30781343.0,49722060.0,3.0,2.0,120913,,,,,,,,,,,,,,,,,,,,,,,
tt0217869,nowomen-disagree,nowomen,FAIL,73243106,94999143.0,248099143.0,2000FAIL,99091212,128525137.0,335655410.0,3.0,2.0,217869,,,,,,,,,,,,,,,,,,,,,,,
tt0182508,notalk,notalk,FAIL,225000,1032075.0,1032075.0,2000FAIL,304404,1396303.0,1396303.0,3.0,2.0,182508,,,,,,,,,,,,,,,,,,,,,,,
tt0190865,notalk,notalk,FAIL,75000000,68473360.0,213500000.0,2000FAIL,101468129,92638183.0,288845939.0,3.0,2.0,190865,,,,,,,,,,,,,,,,,,,,,,,
tt0161081,ok,ok,PASS,90000000,155464351.0,288693989.0,2000PASS,121761754,210329023.0,390576517.0,3.0,2.0,161081,,,,,,,,,,,,,,,,,,,,,,,
tt0207201,notalk-disagree,notalk,FAIL,65000000,182805123.0,372100000.0,2000FAIL,87939045,247318583.0,503417209.0,3.0,2.0,207201,,,,,,,,,,,,,,,,,,,,,,,
tt0198021,ok,ok,PASS,15000000,33771174.0,40862054.0,2000PASS,20293626,45689304.0,55282615.0,3.0,2.0,198021,,,,,,,,,,,,,,,,,,,,,,,
tt0190332,ok,ok,PASS,15000000,128067808.0,213200000.0,2000PASS,20293626,173264011.0,288440067.0,3.0,2.0,190332,,,,,,,,,,,,,,,,,,,,,,,
tt0120903,notalk-disagree,notalk,FAIL,75000000,157299717.0,296339717.0,2000FAIL,101468129,212812106.0,400920487.0,3.0,2.0,120903,,,,,,,,,,,,,,,,,,,,,,,
tt0147800,ok,ok,PASS,13000000,38177966.0,60414025.0,1999PASS,18180006,53390436.0,84486720.0,4.0,3.0,147800,,,,,,,,,,,,,,,,,,,,,,,
tt0134273,notalk,notalk,FAIL,40000000,36443442.0,96398826.0,1999FAIL,55938481,50964770.0,134810098.0,4.0,3.0,134273,,,,,,,,,,,,,,,,,,,,,,,
tt0169547,ok,ok,PASS,15000000,130058047.0,356258047.0,1999PASS,20976930,181881240.0,498213351.0,4.0,3.0,169547,,,,,,,,,,,,,,,,,,,,,,,
tt0163651,men,men,FAIL,12000000,101800948.0,234723148.0,1999FAIL,16781544,142364760.0,328251410.0,4.0,3.0,163651,,,,,,,,,,,,,,,,,,,,,,,
tt0122933,notalk,notalk,FAIL,30000000,106885658.0,176885658.0,1999FAIL,41953861,149475534.0,247367876.0,4.0,3.0,122933,,,,,,,,,,,,,,,,,,,,,,,
tt0166485,men,men,FAIL,75000000,39251128.0,39251128.0,1999FAIL,104884652,54891212.0,54891212.0,4.0,3.0,166485,,,,,,,,,,,,,,,,,,,,,,,
tt0149691,dubious,dubious,FAIL,23000000,18653615.0,18653615.0,1999FAIL,32164627,26086372.0,26086372.0,4.0,3.0,149691,,,,,,,,,,,,,,,,,,,,,,,
tt0145660,notalk-disagree,notalk,FAIL,35000000,206040085.0,310332636.0,1999FAIL,48946171,288139235.0,433988407.0,4.0,3.0,145660,,,,,,,,,,,,,,,,,,,,,,,
tt0120601,ok,ok,PASS,13000000,22858926.0,32382381.0,1999PASS,18180006,31967340.0,45285530.0,4.0,3.0,120601,,,,,,,,,,,,,,,,,,,,,,,
tt0165643,ok,ok,PASS,10000000,5241315.0,5241315.0,1999PASS,13984620,7329780.0,7329780.0,4.0,3.0,165643,,,,,,,,,,,,,,,,,,,,,,,
tt0181316,notalk,notalk,FAIL,36000000,68208190.0,117448157.0,1999FAIL,50344633,95386564.0,164246788.0,4.0,3.0,181316,,,,,,,,,,,,,,,,,,,,,,,
tt0171804,ok-disagree,ok,PASS,2000000,11540607.0,20741000.0,1999PASS,2796924,16139101.0,29005501.0,4.0,3.0,171804,,,,,,,,,,,,,,,,,,,,,,,
tt0179116,ok,ok,PASS,1200000,2205627.0,2629191.0,1999PASS,1678154,3084486.0,3676824.0,4.0,3.0,179116,,,,,,,,,,,,,,,,,,,,,,,
tt0144814,ok,ok,PASS,21000000,17760244.0,17760244.0,1999PASS,29367703,24837027.0,24837027.0,4.0,3.0,144814,,,,,,,,,,,,,,,,,,,,,,,
tt0139134,ok,ok,PASS,11000000,38230075.0,75803716.0,1999PASS,15383082,53463308.0,106008618.0,4.0,3.0,139134,,,,,,,,,,,,,,,,,,,,,,,
tt0144168,ok,ok,PASS,13000000,6276869.0,6276869.0,1999PASS,18180006,8777963.0,8777963.0,4.0,3.0,144168,,,,,,,,,,,,,,,,,,,,,,,
tt0120655,dubious-disagree,dubious,FAIL,10000000,30651422.0,43948865.0,1999FAIL,13984620,42864850.0,61460819.0,4.0,3.0,120655,,,,,,,,,,,,,,,,,,,,,,,
tt0157503,ok,ok,PASS,10000000,10571408.0,10571408.0,1999PASS,13984620,14783713.0,14783713.0,4.0,3.0,157503,,,,,,,,,,,,,,,,,,,,,,,
tt0126886,ok,ok,PASS,8500000,14943582.0,17202854.0,1999PASS,11886927,20898032.0,24057538.0,4.0,3.0,126886,,,,,,,,,,,,,,,,,,,,,,,
tt0120663,ok,ok,PASS,65000000,55691208.0,86257553.0,1999PASS,90900032,77882040.0,120627912.0,4.0,3.0,120663,,,,,,,,,,,,,,,,,,,,,,,
tt0137523,notalk-disagree,notalk,FAIL,65000000,37030102.0,100853753.0,1999FAIL,90900032,51785192.0,141040144.0,4.0,3.0,137523,,,,,,,,,,,,,,,,,,,,,,,
tt0155711,notalk,notalk,FAIL,27000000,4485485.0,4485485.0,1999FAIL,37758475,6272780.0,6272780.0,4.0,3.0,155711,,,,,,,,,,,,,,,,,,,,,,,
tt0126916,men,men,FAIL,50000000,35188640.0,46112640.0,1999FAIL,69923101,49209977.0,64486776.0,4.0,3.0,126916,,,,,,,,,,,,,,,,,,,,,,,
tt0177789,notalk-disagree,notalk,FAIL,45000000,71423726.0,90523726.0,1999FAIL,62930791,99883369.0,126593993.0,4.0,3.0,177789,,,,,,,,,,,,,,,,,,,,,,,
tt0172493,ok,ok,PASS,24000000,28871190.0,28871190.0,1999PASS,33563089,40375263.0,40375263.0,4.0,3.0,172493,,,,,,,,,,,,,,,,,,,,,,,
tt0139239,ok,ok,PASS,6500000,16875273.0,28383441.0,1999PASS,9090003,23599429.0,39693164.0,4.0,3.0,139239,,,,,,,,,,,,,,,,,,,,,,,
tt0155776,ok,ok,PASS,3000000,3076820.0,3076820.0,1999PASS,4195386,4302816.0,4302816.0,4.0,3.0,155776,,,,,,,,,,,,,,,,,,,,,,,
tt0175880,notalk-disagree,notalk,FAIL,37000000,22450975.0,48446802.0,1999FAIL,51743095,31396836.0,67751013.0,4.0,3.0,175880,,,,,,,,,,,,,,,,,,,,,,,
tt0158811,ok,ok,PASS,24000000,16304786.0,16304786.0,1999PASS,33563089,22801624.0,22801624.0,4.0,3.0,158811,,,,,,,,,,,,,,,,,,,,,,,
tt0132347,nowomen-disagree,nowomen,FAIL,68000000,29762011.0,33462011.0,1999FAIL,95095418,41621042.0,46795352.0,4.0,3.0,132347,,,,,,,,,,,,,,,,,,,,,,,
tt0125439,ok,ok,PASS,42000000,116089678.0,363728226.0,1999PASS,58735405,162347007.0,508660113.0,4.0,3.0,125439,,,,,,,,,,,,,,,,,,,,,,,
tt0151804,notalk,notalk,FAIL,10000000,10827813.0,12827813.0,1999FAIL,13984620,15142285.0,17939209.0,4.0,3.0,151804,,,,,,,,,,,,,,,,,,,,,,,
tt0120784,notalk,notalk,FAIL,50000000,81526121.0,161626121.0,1999FAIL,69923101,114011185.0,226027993.0,4.0,3.0,120784,,,,,,,,,,,,,,,,,,,,,,,
tt0190641,notalk-disagree,notalk,FAIL,30000000,85744662.0,163644662.0,1999FAIL,41953861,119910654.0,228850846.0,4.0,3.0,190641,,,,,,,,,,,,,,,,,,,,,,,
tt0129332,notalk,notalk,FAIL,12000000,2062406.0,2062406.0,1999FAIL,16781544,2884196.0,2884196.0,4.0,3.0,129332,,,,,,,,,,,,,,,,,,,,,,,
tt0162661,ok,ok,PASS,70000000,101068340.0,207068340.0,1999PASS,97892342,141340236.0,289577211.0,4.0,3.0,162661,,,,,,,,,,,,,,,,,,,,,,,
tt0158983,dubious-disagree,dubious,FAIL,21000000,52037603.0,52037603.0,1999FAIL,29367703,72772612.0,72772612.0,4.0,3.0,158983,,,,,,,,,,,,,,,,,,,,,,,
tt0120915,ok,ok,PASS,115000000,474544677.0,1007044677.0,1999PASS,160823133,663632711.0,1408313741.0,4.0,3.0,120915,,,,,,,,,,,,,,,,,,,,,,,
tt0164912,notalk-disagree,notalk,FAIL,105000000,140015224.0,298800000.0,1999FAIL,146838513,195805974.0,417860454.0,4.0,3.0,164912,,,,,,,,,,,,,,,,,,,,,,,
tt0120855,men-disagree,men,FAIL,145000000,171091819.0,448191819.0,1999FAIL,202776994,239265412.0,626779240.0,4.0,3.0,120855,,,,,,,,,,,,,,,,,,,,,,,
